# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.323247337341308594e+01 2.970736694335937500e+01 3.785776615142822266e+00 2.137201690673828125e+01 4.311838531494140625e+01 3.163645505905151367e+00 2.751589298248291016e+00
1.000000000000000000e+03 6.931718826293945312e+00 4.639956665039062500e+01 1.306450009346008301e+00 6.348929405212402344e+00 6.523278808593750000e+01 1.468935728073120117e+00 3.435773253440856934e-01
2.000000000000000000e+03 7.776768207550048828e+00 6.748030090332031250e+01 1.695130228996276855e+00 6.747854709625244141e+00 1.084835357666015625e+02 1.889304995536804199e+00 4.501089751720428467e-01
3.000000000000000000e+03 5.014236927032470703e+00 6.746875000000000000e+01 1.657478094100952148e+00 4.532746791839599609e+00 1.042174606323242188e+02 2.129515171051025391e+00 3.618098199367523193e-01
4.000000000000000000e+03 3.168555259704589844e+00 5.729990386962890625e+01 1.393858313560485840e+00 3.094429016113281250e+00 1.000254669189453125e+02 1.803081154823303223e+00 3.357053399085998535e-01
5.000000000000000000e+03 2.513463973999023438e+00 5.104333114624023438e+01 1.444428563117980957e+00 2.396414279937744141e+00 9.306495666503906250e+01 1.776272177696228027e+00 3.114626407623291016e-01
6.000000000000000000e+03 1.028076648712158203e+00 4.016191482543945312e+01 1.200029850006103516e+00 1.204262137413024902e+00 5.978444290161132812e+01 1.442465662956237793e+00 2.431930303573608398e-01
7.000000000000000000e+03 1.813181042671203613e+00 2.002532577514648438e+01 1.587273478507995605e+00 1.600930333137512207e+00 5.153495407104492188e+01 1.982933163642883301e+00 4.710970222949981689e-01
8.000000000000000000e+03 6.936004161834716797e-01 5.645010471343994141e+00 1.008844137191772461e+00 6.195166110992431641e-01 1.465056705474853516e+01 1.464500784873962402e+00 3.188855051994323730e-01
9.000000000000000000e+03 3.121947124600410461e-02 6.578131020069122314e-02 1.802755445241928101e-01 3.569745272397994995e-02 3.206029415130615234e+00 3.900315761566162109e-01 4.151879623532295227e-02
1.000000000000000000e+04 1.840486750006675720e-02 3.620040789246559143e-02 8.757823705673217773e-02 2.569059841334819794e-02 2.446191072463989258e+00 2.447333186864852905e-01 3.326738998293876648e-02
1.100000000000000000e+04 1.257932465523481369e-02 2.430171705782413483e-02 5.300555005669593811e-02 1.881141215562820435e-02 2.083291053771972656e+00 1.770352721214294434e-01 2.299588918685913086e-02
1.200000000000000000e+04 9.413084015250205994e-03 1.685303263366222382e-02 3.544931113719940186e-02 1.407274790108203888e-02 1.779563665390014648e+00 1.359856277704238892e-01 1.585539244115352631e-02
1.300000000000000000e+04 7.378980051726102829e-03 1.148865185678005219e-02 2.516415342688560486e-02 1.082167215645313263e-02 1.538878798484802246e+00 1.087952554225921631e-01 1.226328220218420029e-02
1.400000000000000000e+04 5.843116436153650284e-03 8.061144500970840454e-03 1.878237538039684296e-02 8.605720475316047668e-03 1.352506637573242188e+00 9.026395529508590698e-02 1.092739775776863098e-02
1.500000000000000000e+04 4.872636869549751282e-03 6.638969294726848602e-03 1.451554987579584122e-02 7.131995167583227158e-03 1.206388950347900391e+00 7.735760509967803955e-02 1.073112897574901581e-02
1.600000000000000000e+04 4.389750771224498749e-03 3.465977963060140610e-03 1.148518361151218414e-02 6.086044479161500931e-03 1.081610202789306641e+00 6.514687836170196533e-02 1.013381686061620712e-02
1.700000000000000000e+04 4.027546849101781845e-03 3.442141227424144745e-03 9.424868971109390259e-03 5.340365692973136902e-03 9.686616063117980957e-01 5.633292719721794128e-02 9.364643134176731110e-03
1.800000000000000000e+04 3.355356166139245033e-03 2.167881233617663383e-03 7.814727723598480225e-03 4.833881743252277374e-03 9.031357169151306152e-01 5.045197531580924988e-02 9.144397452473640442e-03
1.900000000000000000e+04 2.987065585330128670e-03 1.818261225707828999e-03 6.673535332083702087e-03 4.413896240293979645e-03 8.282188177108764648e-01 4.563722759485244751e-02 8.504385128617286682e-03
2.000000000000000000e+04 2.617430174723267555e-03 1.675439649261534214e-03 5.746656563133001328e-03 4.074999131262302399e-03 7.671847343444824219e-01 4.179490730166435242e-02 8.017085492610931396e-03
2.100000000000000000e+04 2.360612852498888969e-03 1.443410175852477551e-03 5.034325644373893738e-03 3.787851659581065178e-03 7.149449586868286133e-01 3.855543211102485657e-02 7.388544734567403793e-03
2.200000000000000000e+04 2.104248385876417160e-03 1.761498628184199333e-03 4.359048791229724884e-03 3.560692304745316505e-03 6.701078414916992188e-01 3.581940382719039917e-02 7.282914593815803528e-03
2.300000000000000000e+04 1.863015349954366684e-03 1.716350088827311993e-03 3.921814728528261185e-03 3.337038215249776840e-03 6.416705846786499023e-01 3.346287831664085388e-02 7.107564248144626617e-03
2.400000000000000000e+04 1.753655029460787773e-03 1.050099148415029049e-03 3.547382075339555740e-03 3.119400935247540474e-03 6.124984025955200195e-01 3.128451108932495117e-02 6.187774706631898880e-03
2.500000000000000000e+04 1.593137043528258801e-03 9.645478567108511925e-04 3.182133426889777184e-03 2.935929922387003899e-03 5.729510784149169922e-01 2.933508157730102539e-02 5.855488590896129608e-03
2.600000000000000000e+04 1.460327184759080410e-03 8.990408969111740589e-04 2.853516023606061935e-03 2.767488127574324608e-03 5.392753481864929199e-01 2.754470333456993103e-02 5.643073003739118576e-03
2.700000000000000000e+04 1.369013683870434761e-03 7.889153785072267056e-04 2.584809670224785805e-03 2.601683605462312698e-03 5.073888301849365234e-01 2.586603909730911255e-02 5.238618701696395874e-03
2.800000000000000000e+04 1.250645029358565807e-03 7.050207350403070450e-04 2.341302111744880676e-03 2.463086275383830070e-03 4.785353243350982666e-01 2.440313622355461121e-02 4.999801516532897949e-03
2.900000000000000000e+04 1.179345068521797657e-03 7.103006937541067600e-04 2.112600719556212425e-03 2.326541580259799957e-03 4.502539932727813721e-01 2.298154681921005249e-02 4.795248154550790787e-03
3.000000000000000000e+04 1.072269980795681477e-03 6.093268166296184063e-04 1.931792823597788811e-03 2.205166965723037720e-03 4.281623661518096924e-01 2.174692228436470032e-02 4.714891314506530762e-03
3.100000000000000000e+04 9.942686883732676506e-04 5.676435539498925209e-04 1.774659031070768833e-03 2.092904178425669670e-03 4.055362641811370850e-01 2.059722132980823517e-02 4.544083494693040848e-03
3.200000000000000000e+04 9.713430772535502911e-04 7.107121055014431477e-04 1.613819040358066559e-03 1.978361513465642929e-03 3.830406665802001953e-01 1.943160966038703918e-02 4.372553899884223938e-03
3.300000000000000000e+04 8.916484657675027847e-04 4.822498885914683342e-04 1.480944338254630566e-03 1.898631453514099121e-03 3.721019327640533447e-01 1.855794154107570648e-02 4.085576161742210388e-03
3.400000000000000000e+04 8.232794934883713722e-04 4.543340182863175869e-04 1.361529575660824776e-03 1.817489392124116421e-03 3.533360958099365234e-01 1.767067797482013702e-02 4.173144232481718063e-03
3.500000000000000000e+04 7.831628900021314621e-04 3.927999641746282578e-04 1.264923484995961189e-03 1.731258933432400227e-03 3.362444341182708740e-01 1.682133786380290985e-02 3.888136241585016251e-03
3.600000000000000000e+04 7.546964334324002266e-04 4.615049983840435743e-04 1.197882811538875103e-03 1.640553236939013004e-03 3.176920413970947266e-01 1.600569859147071838e-02 3.475936362519860268e-03
3.700000000000000000e+04 6.931139505468308926e-04 3.417885745875537395e-04 1.091192476451396942e-03 1.594064058735966682e-03 3.087044656276702881e-01 1.536305062472820282e-02 3.727409988641738892e-03
3.800000000000000000e+04 6.754007772542536259e-04 7.977564819157123566e-04 1.021986478008329868e-03 1.531141926534473896e-03 2.930044829845428467e-01 1.459528412669897079e-02 4.364606924355030060e-03
3.900000000000000000e+04 6.284211413003504276e-04 2.983461599797010422e-04 9.655758622102439404e-04 1.477015670388936996e-03 2.976744174957275391e-01 1.414049789309501648e-02 3.598028561100363731e-03
4.000000000000000000e+04 6.276791682466864586e-04 5.390575388446450233e-04 9.110545506700873375e-04 1.408655312843620777e-03 2.790268361568450928e-01 1.346143987029790878e-02 3.668094053864479065e-03
4.100000000000000000e+04 5.736737512052059174e-04 2.655312127899378538e-04 8.577608969062566757e-04 1.375412452034652233e-03 2.788828313350677490e-01 1.306851487606763840e-02 3.480095881968736649e-03
4.200000000000000000e+04 5.652006948366761208e-04 3.184715460520237684e-04 8.161025471054017544e-04 1.309904735535383224e-03 2.625530958175659180e-01 1.250352896749973297e-02 3.233470954000949860e-03
4.300000000000000000e+04 5.259895115159451962e-04 2.411054592812433839e-04 7.739312713965773582e-04 1.278379815630614758e-03 2.552538812160491943e-01 1.211770344525575638e-02 3.174821846187114716e-03
4.400000000000000000e+04 5.005479324609041214e-04 2.285813534399494529e-04 7.243885775096714497e-04 1.249289955012500286e-03 2.443946897983551025e-01 1.171669363975524902e-02 3.239001380279660225e-03
4.500000000000000000e+04 4.812832921743392944e-04 5.365477991290390491e-04 6.914093391969799995e-04 1.241625868715345860e-03 2.357628047466278076e-01 1.133343670517206192e-02 4.028851632028818130e-03
4.600000000000000000e+04 4.695604729931801558e-04 2.101208810927346349e-04 6.617619073949754238e-04 1.174995210021734238e-03 2.386782765388488770e-01 1.096692308783531189e-02 3.051736159250140190e-03
4.700000000000000000e+04 4.414066788740456104e-04 2.156888658646494150e-04 6.318836822174489498e-04 1.147980452515184879e-03 2.272308170795440674e-01 1.063855644315481186e-02 3.108060220256447792e-03
4.800000000000000000e+04 4.296867409721016884e-04 1.876503811217844486e-04 6.002779118716716766e-04 1.112070633098483086e-03 2.188155651092529297e-01 1.028588879853487015e-02 3.067231969907879829e-03
4.900000000000000000e+04 4.401190672069787979e-04 4.042945802211761475e-04 5.748650874011218548e-04 1.086958334781229496e-03 2.091237455606460571e-01 9.924113750457763672e-03 3.316982183605432510e-03
5.000000000000000000e+04 3.903132164850831032e-04 3.193631127942353487e-04 5.699230823665857315e-04 1.069452613592147827e-03 2.135959118604660034e-01 9.779904037714004517e-03 2.897033467888832092e-03
5.100000000000000000e+04 4.221422132104635239e-04 1.170426141470670700e-03 6.337990052998065948e-04 9.755187202244997025e-04 2.069560140371322632e-01 9.275523014366626740e-03 2.390811219811439514e-03
5.200000000000000000e+04 3.833676746580749750e-04 1.576836511958390474e-04 5.274829454720020294e-04 1.015084912069141865e-03 2.266033142805099487e-01 9.271922521293163300e-03 2.945890882983803749e-03
5.300000000000000000e+04 3.592947032302618027e-04 2.769327256828546524e-04 5.135640385560691357e-04 1.003937562927603722e-03 2.128760665655136108e-01 9.085856378078460693e-03 2.844587899744510651e-03
5.400000000000000000e+04 3.638412454165518284e-04 1.521964732091873884e-04 4.906660760752856731e-04 9.652919252403080463e-04 2.100043296813964844e-01 8.785266429185867310e-03 2.921879524365067482e-03
5.500000000000000000e+04 3.506767679937183857e-04 1.401024928782135248e-04 4.684075829572975636e-04 9.490927914157509804e-04 2.000221610069274902e-01 8.587124757468700409e-03 2.835159189999103546e-03
5.600000000000000000e+04 3.352136118337512016e-04 1.885667297756299376e-04 4.561516398098319769e-04 9.300749516114592552e-04 1.913171857595443726e-01 8.404288440942764282e-03 2.591108204796910286e-03
5.700000000000000000e+04 4.003487410955131054e-04 1.203650841489434242e-03 4.800127353519201279e-04 9.292138274759054184e-04 1.856916844844818115e-01 8.100925944745540619e-03 3.222026163712143898e-03
5.800000000000000000e+04 3.168878611177206039e-04 1.983212860068306327e-04 4.369013768155127764e-04 9.022348676808178425e-04 2.028036117553710938e-01 8.090361952781677246e-03 2.685470506548881531e-03
5.900000000000000000e+04 3.086185897700488567e-04 2.471351763233542442e-04 4.199242976028472185e-04 9.036611882038414478e-04 1.950611174106597900e-01 7.964110933244228363e-03 2.890198491513729095e-03
6.000000000000000000e+04 2.955838572233915329e-04 2.902765700127929449e-04 4.231460625305771828e-04 8.721931953914463520e-04 1.934043914079666138e-01 7.779425010085105896e-03 2.621053019538521767e-03
6.100000000000000000e+04 2.921562700066715479e-04 4.340533341746777296e-04 4.281759902369230986e-04 8.430016459897160530e-04 1.935007721185684204e-01 7.511651143431663513e-03 3.240090329200029373e-03
6.200000000000000000e+04 3.539970493875443935e-04 1.289893873035907745e-03 4.457741160877048969e-04 8.299283217638731003e-04 1.961285024881362915e-01 7.314830087125301361e-03 3.078495385125279427e-03
6.300000000000000000e+04 2.965377643704414368e-04 1.443984801881015301e-04 3.967390221077948809e-04 8.142626029439270496e-04 2.103647887706756592e-01 7.330448832362890244e-03 2.477161120623350143e-03
6.400000000000000000e+04 2.797954366542398930e-04 1.278824347537010908e-04 3.796073142439126968e-04 8.154590614140033722e-04 1.986727416515350342e-01 7.238868623971939087e-03 2.648918423801660538e-03
6.500000000000000000e+04 2.807760320138186216e-04 1.013514411170035601e-04 3.647180274128913879e-04 7.956804474815726280e-04 1.893637776374816895e-01 7.067581173032522202e-03 2.641166793182492256e-03
6.600000000000000000e+04 2.742380020208656788e-04 9.786124428501352668e-05 3.506834909785538912e-04 7.844951469451189041e-04 1.794986873865127563e-01 6.943060550838708878e-03 2.597183454781770706e-03
6.700000000000000000e+04 2.609989023767411709e-04 1.463554071960970759e-04 3.395038365852087736e-04 7.808801019564270973e-04 1.713780909776687622e-01 6.852847058326005936e-03 2.545501803979277611e-03
6.800000000000000000e+04 2.601996529847383499e-04 9.991305705625563860e-05 3.291124012321233749e-04 7.596641662530601025e-04 1.669941991567611694e-01 6.702415645122528076e-03 2.448583953082561493e-03
6.900000000000000000e+04 2.523745351936668158e-04 1.063423333107493818e-04 3.191644209437072277e-04 7.494629244320094585e-04 1.594607084989547729e-01 6.587416399270296097e-03 2.436830429360270500e-03
7.000000000000000000e+04 2.627855865284800529e-04 1.736138801788911223e-04 3.115162835456430912e-04 7.258450496010482311e-04 1.525160968303680420e-01 6.398255936801433563e-03 2.488532103598117828e-03
7.100000000000000000e+04 2.532228536438196898e-04 1.154903657152317464e-04 3.003922174684703350e-04 7.168326410464942455e-04 1.518319845199584961e-01 6.310066208243370056e-03 2.409986453130841255e-03
7.200000000000000000e+04 2.767280384432524443e-04 8.153857197612524033e-04 3.404134477023035288e-04 7.004871731624007225e-04 1.449756324291229248e-01 6.219706032425165176e-03 1.827630563639104366e-03
7.300000000000000000e+04 2.412250323686748743e-04 1.089604338631033897e-04 2.988142659887671471e-04 6.894801044836640358e-04 1.590652614831924438e-01 6.117334589362144470e-03 2.289840718731284142e-03
7.400000000000000000e+04 2.326999674551188946e-04 7.964188989717513323e-05 2.835479099303483963e-04 6.895354017615318298e-04 1.509084552526473999e-01 6.047227885574102402e-03 2.346067223697900772e-03
7.500000000000000000e+04 2.946225577034056187e-04 1.345689990557730198e-03 3.466462658252567053e-04 6.766061414964497089e-04 1.413400024175643921e-01 5.810674745589494705e-03 2.623533597216010094e-03
7.600000000000000000e+04 2.285153168486431241e-04 7.938197086332365870e-05 2.745352394413203001e-04 6.735256174579262733e-04 1.581175774335861206e-01 5.888395011425018311e-03 2.322976244613528252e-03
7.700000000000000000e+04 2.347747213207185268e-04 2.023943961830809712e-04 2.769192797131836414e-04 6.427768385037779808e-04 1.448047161102294922e-01 5.716540385037660599e-03 2.078989986330270767e-03
7.800000000000000000e+04 2.300639462191611528e-04 2.477955131325870752e-04 2.551012439653277397e-04 6.863487651571631432e-04 1.491571813821792603e-01 5.781286861747503281e-03 2.574812620878219604e-03
